,index,Тип объекта,Площадь участка,Площадь общая,Площадь жилая,Уровней в доме,Год постройки,Процент готовности,Материал стен,Материал крыши,Отопление,Канализация,Электроснабжение,Вода,Телефон,Условия продажи,Номер договора,Область,Район,Населенный пункт,Номер дома,Сельсовет,Координаты,Цена,Площадь кухни,Газ,Баня,Гараж,Статус земли,Сад,Хозпостройки,Возможен торг,Рядом лес,Водоем,Ландшафтный дизайн,Улица,Ширина застройки,Длина застройки,Теплица,Мебель,Направление,Ремонт,Камин,Строительные материалы,Район города,Беседка,Микрорайон,Новостройка,Бассейн,Элитный коттедж,Пруд на участке,Аукцион
0,3124562,['Дача'],"['6', 'соток']","['39.6', 'м²']","['20.6', 'м²']",['1'],['1992'],['100'],['Сборно-щитовой'],,['Печное'],"['С/у', 'на', 'улице']",['Есть'],['Сезонная'],,"['Чистая', 'продажа']",,"['Могилевская', 'область']","['Осиповичский', 'район']","['д.', 'Голынка']",['230'],"['Свислочский', 'с/с']","['53.273335,', '29.060736']",16 275 р.,"['6.8', 'м²']",['Нет'],,['Есть'],['Частная'],1.0,,['Да'],1.0,1.0,,,,,1.0,['Есть'],,"['Отделка', 'деревом']",,,,,,,,,,
0,3161970,['Дача'],"['4.22', 'сотки']","['82.4', 'м²']","['35', 'м²']",['2'],['2006'],['100'],['Дерево'],['Металло-черепица'],['Печное'],"['С/у', 'на', 'улице']",['Есть'],['Сезонная'],,"['Чистая', 'продажа']","['2236/3', 'от', '06.10.2023']","['Минская', 'область']","['Минский', 'район']","['с/т', 'Спектр-2001']",,,"['54.036864,', '27.400314']",107 415 р.,"['8.8', 'м²']",['Рядом'],,['Есть'],['Частная'],1.0,,,1.0,1.0,1.0,,"['9.7', 'м']","['8.6', 'м']",1.0,['Есть'],"['Мядельское,', '14', 'км', 'от', 'МКАД']","['Отделка', 'деревом']",,,,,,,,,,
0,3202138,['Дача'],"['25', 'соток']","['30', 'м²']","['30', 'м²']",['2'],['2023'],['100'],['Дерево'],"['Мягкая', 'черепица']",['Электрическое'],['Местная'],['Есть'],['Скважина'],,"['Чистая', 'продажа']",,"['Минская', 'область']","['Солигорский', 'район']","['д.', 'Авины']",,,"['52.732917,', '27.406027']",146 475 р.,"['10', 'м²']",['Нет'],['Есть'],,['Частная'],1.0,1.0,,1.0,,1.0,"['Центральная', 'ул.']",,,,['Есть'],,,,,,1.0,,,,,,
0,3298937,['Дача'],"['5', 'соток']","['118.4', 'м²']",,['3'],['2014'],['100'],['Дерево'],['Шифер'],['Печное'],['Местная'],['Есть'],['Сезонная'],,,"['580/1', 'от', '24.03.2023']","['Минская', 'область']","['Молодечненский', 'район']","['с/т', 'Восход-92']",,"['Олехновичский', 'с/с']","['54.098177,', '27.155316']",81 050 р.,,,,,,1.0,,,1.0,1.0,1.0,,,,,,"['Молодечненское,', '39', 'км', 'от', 'МКАД']",['Евроотделка'],['Да'],,,,,,,,,
0,3295965,['Дача'],"['10.08', 'соток']","['100.4', 'м²']",,['2'],['2009'],['100'],['Кирпичный'],,['Печное'],"['С/у', 'на', 'улице']",['Есть'],['Сезонная'],,"['Чистая', 'продажа']","['65/2-24', 'от', '29.03.2024']","['Минская', 'область']","['Дзержинский', 'район']","['с/т', 'Пралеска', '91']",,"['Негорельский', 'с/с']","['53.562669,', '27.058227']",55 010 р.,,['Нет'],,['Есть'],['Частная'],1.0,,,1.0,1.0,,,"['6', 'м']","['7', 'м']",1.0,['Есть'],"['Брестское,', '48.5', 'км', 'от', 'МКАД']",,,,,,,,,,,
0,3289905,['Дача'],"['4.38', 'сотки']","['65', 'м²']",,,['2021'],,,['Металл'],,['Местная'],['Есть'],['Скважина'],,"['Чистая', 'продажа']",['640052'],"['Брестская', 'область']","['Брестский', 'район']","['с/т', 'Березка-87']",,"['Мухавецкий', 'с/с']","['52.044754,', '23.765784']",149 730 р.,,,,,['Частная'],,,,,,,,,,,,,,,,,,,,,,,
0,3299035,['Дача'],"['8', 'соток']","['80', 'м²']","['60', 'м²']",['2'],['1995'],['100'],['Сборно-щитовой'],['Шифер'],['Печное'],,['Есть'],['Сезонная'],,,"['1195/1', 'от', '12.06.2023']","['Минская', 'область']","['Минский', 'район']","['с/т', 'Солнечная', 'поляна']",,"['Петришковский', 'с/с']","['54.03753,', '27.200044']",40 688 р.,"['10', 'м²']",,,['Есть'],,,1.0,,1.0,1.0,1.0,,,,,,"['Молодечненское,', '21.8', 'км', 'от', 'МКАД']",,,,,,,,,,,
0,2636102,['Дача'],"['6', 'соток']","['57', 'м²']","['46', 'м²']",['1'],['1975'],,['Сборно-щитовой'],['Шифер'],['Печное'],['Нет'],['Есть'],['Сезонная'],,"['Чистая', 'продажа']","['34/2', 'от', '28.02.2022']","['Минская', 'область']","['Пуховичский', 'район']","['с/т', 'Метрострой']",,"['Пережирский', 'с/с']","['53.630269,', '27.774432']",14 322 р.,"['7', 'м²']",,,,['Частная'],1.0,,,1.0,1.0,,,"['22.8', 'м']","['26.7', 'м']",,,"['Пуховичское,', '35', 'км', 'от', 'МКАД']",,,,,,,,,,,
0,3051722,['Дача'],"['8', 'соток']","['32.8', 'м²']",,['1'],,,['Дерево'],['Шифер'],['Печное'],"['С/у', 'на', 'улице']",['Есть'],['Сезонная'],,,"['131/1', 'от', '31.05.2023']","['Минская', 'область']","['Пуховичский', 'район']","['с/т', 'Веленский', 'Ветеран']",,"['Пуховичский', 'с/с']","['53.462963,', '28.186609']",22 785 р.,,,,,['Частная'],,,['Да'],,,,,,,,,,,,,,,,,,,,
0,3121736,['Дача'],"['10.6', 'соток']","['35.7', 'м²']","['35.7', 'м²']",['1'],['1991'],['100'],['Дерево'],['Шифер'],['Печное'],"['С/у', 'на', 'улице']",['Есть'],['Скважина'],,"['Чистая', 'продажа']",,"['Гомельская', 'область']","['Гомельский', 'район']","['Грабовский', 'с/с']",['63'],"['Грабовский', 'с/с']","['52.175122,', '31.122418']",,"['9.1', 'м²']",['Есть'],,,['Частная'],,1.0,['Да'],1.0,1.0,1.0,,"['4.22', 'м']","['7.64', 'м']",,['Есть'],,,,,,,,,,,,
0,3287847,['Дача'],"['8.43', 'соток']","['118.9', 'м²']","['67', 'м²']",['2'],['2017'],['100'],['Каркасно-засыпной'],['Металло-черепица'],"['На', 'газу']",['Местная'],['Есть'],['Скважина'],,"['Чистая', 'продажа']","['707/3', 'от', '21.03.2024']","['Минская', 'область']","['Дзержинский', 'район']","['с/т', 'ПТИЧЬ']",,,"['53.86398,', '27.199208']",302 715 р.,"['23.1', 'м²']",['Есть'],,['Есть'],['Частная'],,,,,1.0,1.0,,"['11.5', 'м']","['9.5', 'м']",1.0,['Есть'],"['Раковское,', '17', 'км', 'от', 'МКАД']",['Евроотделка'],,,,,,,1.0,,,
0,3245679,['Дача'],"['14.48', 'соток']",,,,,,['Дерево'],['Шифер'],['Печное'],,['220В'],['Сезонная'],,"['Чистая', 'продажа']",,"['Гродненская', 'область']","['Гродненский', 'район']","['с/т', 'Динамо-15']",,"['Коптёвский', 'с/с']","['53.61965,', '23.910685']",52 080 р.,,,,['Есть'],['Частная'],,,,1.0,,,,,,,,,"['Не', 'достроен']",,,,,,,,,,
0,3066483,['Дача'],"['8', 'соток']",,,,['1954'],,,,,['Нет'],['Есть'],"['Рядом', 'колодец']",['Есть'],"['Чистая', 'продажа']",,"['Витебская', 'область']","['Глубокский', 'район']","['д.', 'Зябки']",,"['Зябковский', 'с/с']","['55.08746,', '27.598205']",7 161 р.,,['Нет'],['Есть'],['Есть'],['Частная'],1.0,1.0,['Да'],,1.0,,['Мирная'],,,,['Есть'],,,,,,,,,,,,
0,3063274,['Дача'],"['25', 'соток']","['43.9', 'м²']","['21.9', 'м²']",,['1993'],['100'],['Кирпичный'],['Шифер'],['Печное'],['Нет'],['Есть'],"['Рядом', 'колодец']",,"['Чистая', 'продажа']",,"['Минская', 'область']","['Слуцкий', 'район']","['д.', 'Сливка']",['2'],"['Сорогский', 'с/с']","['53.090207,', '27.846285']",19 530 р.,"['22', 'м²']",['Нет'],['Есть'],['Есть'],"['Пожизненноe', 'наследуемое', 'владение']",1.0,1.0,['Да'],1.0,,1.0,,"['5.12', 'м']","['11.42', 'м']",,['Есть'],,,,,,,,,,,,
0,3286085,['Дача'],"['6.24', 'соток']","['64.6', 'м²']","['45', 'м²']",['3'],['1995'],['100'],"['Дерево,', 'обложено', 'кирпичом']",['Шифер'],['Печное'],"['С/у', 'на', 'улице']",['Есть'],['Колодец'],,"['Чистая', 'продажа']","['1670/1', 'от', '20.03.2024']","['Минская', 'область']","['Червенский', 'район']","['с/т', 'Лесное']",,"['Клинокский', 'с/с']","['53.72121,', '28.099284']",55 010 р.,"['6.6', 'м²']",,['Есть'],['Есть'],['Частная'],1.0,,,1.0,1.0,1.0,,"['8.23', 'м']","['5.37', 'м']",1.0,['Есть'],"['Могилёвское,', '40', 'км', 'от', 'МКАД']",,,,,,,,,,,
0,3078367,['Дача'],"['4.94', 'соток']","['63', 'м²']","['63', 'м²']",['1'],['2008'],['90'],['Сруб'],['Ондулин'],['Печное'],['Местная'],['Есть'],,,"['Чистая', 'продажа']","['2062/2', 'от', '01.07.2023']","['Минская', 'область']","['Смолевичский', 'район']","['с/т', 'Родник-Элитный']",,"['Озерицко-Слободской', 'с/с']","['54.004654,', '27.958419']",61 845 р.,,['Есть'],,,['Частная'],,,,,,,,"['7', 'м']","['9', 'м']",,,"['Московское,', '26', 'км', 'от', 'МКАД']",,,,,,,,,,,
0,3143825,['Дача'],"['4.46', 'сотки']","['35.2', 'м²']",,,,,['Дерево'],['Шифер'],,,['Есть'],['Скважина'],,"['Чистая', 'продажа']","['2947/1', 'от', '16.09.2023']","['Брестская', 'область']","['Барановичский', 'район']","['с/т', 'Энергетик']",,,"['52.042633,', '23.760319']",39 060 р.,,['Рядом'],,,['Частная'],,,['Да'],,,,,,,,,,,,,,,,,,,,
0,3249336,['Дача'],"['5.26', 'соток']","['50', 'м²']",,['1'],,,,,['Печное'],,['Есть'],['Колодец'],,['Обмен'],"['229/1', 'от', '07.02.2024']","['Брестская', 'область']","['Брестский', 'район']","['с/т', 'Радуга-2008']",,,"['52.06602,', '23.778107']",65 100 р.,,['Рядом'],,,['Частная'],,,['Да'],,,,,,,,,,,,,,,,,,,,
0,3273958,['Дача'],"['6.68', 'соток']","['47', 'м²']","['45.9', 'м²']",['2'],,,['Дерево'],,['Печное'],,,,,,"['103/10', 'от', '06.03.2024']","['Витебская', 'область']","['Витебский', 'район']","['с/т', 'Дейки']",,"['Зароновский', 'с/с']","['55.247204,', '30.103011']",27 668 р.,"['9', 'м²']",,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3026264,['Дача'],"['5.86', 'соток']","['87.3', 'м²']","['30.6', 'м²']",['2'],['1988'],['100'],"['Дерево,', 'обложено', 'кирпичом']",['Шифер'],['Печное'],['Местная'],['Есть'],['Горячая'],,"['Чистая', 'продажа']","['765/1', 'от', '27.04.2023']","['Минская', 'область']","['Минский', 'район']","['с/т', 'Факел-Третий', 'век']",,"['Лошанский', 'с/с']","['54.033569,', '27.290725']",86 258 р.,,['Рядом'],,,['Частная'],,,,,,,,"['6.26', 'м']","['6.32', 'м']",,,"['Молодечненское,', '20', 'км', 'от', 'МКАД']",,,,,,,,,,,
0,3066815,['Дача'],"['8.6', 'соток']","['47.8', 'м²']","['28.4', 'м²']",['2'],['2002'],['100'],['Дерево'],['Шифер'],['Печное'],"['С/у', 'на', 'улице']",['Есть'],['Сезонная'],,"['Чистая', 'продажа']","['148/23-1', 'от', '15.06.2023']","['Минская', 'область']","['Дзержинский', 'район']","['с/т', 'ПЯТИГОРЬЕ-6']",,"['Станьковский', 'с/с']","['53.690334,', '27.246864']",32 550 р.,,['Рядом'],,['Есть'],['Частная'],1.0,1.0,['Да'],,,,,,,1.0,,"['Брестское,', '33', 'км', 'от', 'МКАД']",,['Да'],,,,,,,,,
0,3071370,['Дача'],"['25', 'соток']",,,,,,,,,,,,,"['Чистая', 'продажа']",,"['Минская', 'область']","['Мядельский', 'район']","['д.', 'Сивые']",,"['Сватковский', 'с/с']","['54.813723,', '27.053627']",19 530 р.,,,['Есть'],['Есть'],['Частная'],1.0,1.0,['Да'],1.0,1.0,1.0,,,,,,,,,,,,,,,,,
0,3097901,['Дача'],"['5.98', 'соток']","['212.3', 'м²']",,,['2014'],,['Блочный'],,,,,,,"['Чистая', 'продажа']",['660151'],"['Брестская', 'область']","['Малоритский', 'район']","['д.', 'Заозерная']",,"['Олтушский', 'с/с']","['51.676817,', '23.920492']",166 819 р.,,,,,"['Пожизненноe', 'наследуемое', 'владение']",,,,,,,,,,,,,,,,,,,,,,,
0,3100844,['Дача'],"['5', 'соток']","['35.8', 'м²']",,,,,"['Дерево,', 'обложено', 'кирпичом']",,['Печное'],"['С/у', 'на', 'улице']",,['Сезонная'],,,"['172/11', 'от', '26.07.2023']","['Брестская', 'область']","['Барановичский', 'район']","['с/т', 'Ивушка']",,"['Жемчужненский', 'с/с']","['53.109471,', '25.717554']",11 393 р.,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
0,3076255,['Дача'],"['10', 'соток']","['20', 'м²']","['17.4', 'м²']",['1'],['1973'],['50'],['Дерево'],['Шифер'],['Печное'],"['С/у', 'на', 'улице']",['Есть'],"['Центральный', 'водопровод']",,"['Чистая', 'продажа']",,"['Витебская', 'область']","['Витебский', 'район']","['г.', 'Витебск']",['15'],,"['55.211425,', '30.248099']",11 393 р.,,['Рядом'],,,['Частная'],1.0,,,,1.0,1.0,"['Ломаная', '3-я', 'ул.']",,,,,,,,,"['Октябрьский', 'район']",,['Себяхи'],,,,,
0,3299724,['Дача'],"['4.3', 'сотки']","['114.9', 'м²']","['42', 'м²']",['1'],['2023'],['100'],"['Блок', 'газосиликатный']",['Металло-черепица'],"['На', 'газу']",['Местная'],['Есть'],['Скважина'],,"['Чистая', 'продажа']","['721/1', 'от', '04.04.2024']","['Брестская', 'область']","['Брестский', 'район']","['д.', 'Каменица-Жировецкая']",,,"['52.071528,', '23.786624']",253 565 р.,"['36.6', 'м²']",['Есть'],,,['Частная'],,,['Да'],,,,,,,,,,,,,,,,,,,,
0,1912581,['Дача'],"['25', 'соток']",,,['1'],,['100'],['Сруб'],['Шифер'],['Печное'],,['Есть'],['Колодец'],['Есть'],"['Чистая', 'продажа']",,"['Витебская', 'область']","['Глубокский', 'район']","['д.', 'Пырщина']",,"['Озерецкий', 'с/с']","['55.228189,', '27.805312']",16 275 р.,,,,,"['Пожизненноe', 'наследуемое', 'владение']",,1.0,['Да'],,1.0,,"['Озерная', 'ул.']","['11.9', 'м']","['6', 'м']",,,,,,,,,,,,,1.0,
0,3044211,['Дача'],"['7.16', 'соток']",,,,['1995'],['100'],,['Шифер'],['Печное'],,,,,,"['742/1', 'от', '25.01.2024']","['Минская', 'область']","['Минский', 'район']","['с/т', 'Трактор']",,"['Колодищанский', 'с/с']","['53.97014,', '27.809072']",84 630 р.,,,,,['Частная'],,,,,,,,,,,,"['Московское,', '12', 'км', 'от', 'МКАД']",,,,,,,,,,,
0,3148036,['Дача'],"['6.11', 'соток']","['38', 'м²']",,['2'],['2007'],,['Кирпичный'],,['Печное'],['Нет'],['Есть'],['Колодец'],,,"['448/1', 'от', '11.08.2023']","['Минская', 'область']","['Пуховичский', 'район']","['с/т', 'Асвета']",,"['Блужский', 'с/с']","['53.385863,', '28.212795']",24 413 р.,,,,,['Частная'],,,,1.0,,1.0,,,,,['Есть'],,,,,,,,,,,1.0,
0,3101038,['Дача'],"['8', 'соток']","['41.7', 'м²']",,['1'],,,['Кирпичный'],['Шифер'],['Печное'],,['Есть'],['Сезонная'],,"['Чистая', 'продажа']","['2344/1', 'от', '29.07.2023']","['Брестская', 'область']","['Брестский', 'район']","['с/т', 'КВЕТКА', '92']",,,"['52.182031,', '23.592894']",50 778 р.,,,,,['Частная'],,,['Да'],,,,,,,,,,,,,,,,,,,,
0,3214817,['Дача'],"['7', 'соток']","['84.9', 'м²']","['43.3', 'м²']",,['2002'],,"['Блок', 'газосиликатный']",,,['Есть'],,['Скважина'],,"['Чистая', 'продажа']",['7664'],"['Брестская', 'область']","['Брестский', 'район']","['Чернавчицкий', 'с/с']",,"['Чернавчицкий', 'с/с']","['52.215611,', '23.749376']",74 540 р.,"['43.3', 'м²']",['Рядом'],,['Есть'],['Частная'],1.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,3167228,['Дача'],"['5.06', 'соток']","['51.3', 'м²']",,['2'],['2018'],['100'],['Дерево'],['Ондулин'],['Нет'],"['С/у', 'на', 'улице']",['Есть'],['Колодец'],,"['Чистая', 'продажа']","['206/5', 'от', '16.10.2023']","['Минская', 'область']","['Смолевичский', 'район']","['с/т', 'Автозаводец']",,"['Жодинский', 'с/с']","['54.11765,', '28.171679']",42 315 р.,,['Нет'],['Есть'],['Есть'],"['Пожизненноe', 'наследуемое', 'владение']",1.0,,,1.0,1.0,,,,,1.0,,"['Московское,', '42', 'км', 'от', 'МКАД']",,,,,,,,,,,
0,3087215,['Дача'],"['10', 'соток']","['143.2', 'м²']","['73.8', 'м²']",['2'],['2015'],['100'],['Блочный'],['Шифер'],['Печное'],['Местная'],['Есть'],['Скважина'],,"['Чистая', 'продажа']",['216'],"['Минская', 'область']","['Мядельский', 'район']","['к.п.', 'Нарочь']",,,"['54.913864,', '26.687735']",107 415 р.,"['21', 'м²']",,['Есть'],,,,1.0,['Да'],1.0,1.0,1.0,,"['7.64', 'м']","['12.8', 'м']",1.0,['Есть'],,"['Отделка', 'деревом']",['Да'],,,,,,,,,
0,3069688,['Дача'],"['5', 'соток']","['71.3', 'м²']",,['2'],,,['Кирпичный'],['Шифер'],['Печное'],"['С/у', 'на', 'улице']",['Есть'],['Рядом'],,"['Чистая', 'продажа']",,"['Минская', 'область']","['Пуховичский', 'район']","['с/т', 'Алмаз']",['62'],"['Руденский', 'с/с']","['53.604775,', '27.845339']",48 825 р.,,['Нет'],,['Есть'],"['Пожизненноe', 'наследуемое', 'владение']",1.0,,['Да'],1.0,,1.0,,,,,['Есть'],,"['Отделка', 'деревом']",,,,,,,,,,
0,3045677,['Дача'],"['7.01', 'соток']","['142.6', 'м²']","['106.6', 'м²']",['1'],['2015'],,"['Блок', 'газосиликатный']",['Шифер'],"['На', 'газу']",['Местная'],['Есть'],['Колодец'],,"['Чистая', 'продажа']","['1517/1', 'от', '22.05.2023']","['Брестская', 'область']","['Брестский', 'район']","['с/т', 'Ветразь-92']",,,"['52.038213,', '23.904857']",377 580 р.,"['5.2', 'м²']",['Есть'],,,['Частная'],,,['Да'],,,,,,,,,,,,,,,,,,,,
0,3120531,['Дача'],"['8', 'соток']","['153.8', 'м²']",,['2'],['2005'],,['Дерево'],['Шифер'],"['На', 'газу']",['Есть'],['Есть'],"['Центральный', 'водопровод']",,"['Чистая', 'продажа']",,"['Гомельская', 'область']","['Гомельский', 'район']","['с/т', 'Плесы']",,"['Поколюбичский', 'с/с']","['52.454805,', '31.064691']",123 690 р.,,['Есть'],['Есть'],['Есть'],['Частная'],,,['Да'],1.0,1.0,,,,,,,,"['Отделка', 'деревом']",,,,,,,,,,
0,3064348,['Дача'],"['10', 'соток']","['92', 'м²']",,['2'],,['100'],"['Дерево,', 'обложено', 'кирпичом']",['Шифер'],['Печное'],"['С/у', 'на', 'улице']",['220В'],['Колодец'],,"['Чистая', 'продажа']",,"['Витебская', 'область']","['Шумилинский', 'район']","['д.', 'Ужлятино']",,"['Светлосельский', 'с/с']","['55.256654,', '29.799347']",19 530 р.,,['Нет'],['Есть'],['Есть'],['Частная'],1.0,1.0,,1.0,,1.0,,,,1.0,['Есть'],,,,,,1.0,,,,,1.0,
0,3235300,['Дача'],"['6.18', 'соток']","['56.5', 'м²']",,['2'],['2001'],['100'],"['Блок', 'газосиликатный']",['Шифер'],['Нет'],"['С/у', 'на', 'улице']",['Есть'],['Сезонная'],,"['Чистая', 'продажа']",,"['Минская', 'область']","['Молодечненский', 'район']","['д.', 'Мороськи']",['39'],"['Лебедевский', 'с/с']","['54.328092,', '26.700575']",29 295 р.,,,,,['Частная'],1.0,1.0,,1.0,1.0,1.0,"['Центральная', 'ул.']","['6.49', 'м']","['6.06', 'м']",,['Есть'],,,,,,,,,,,,
0,3122150,['Дача'],"['6', 'соток']",,,,,,,,,,['Есть'],['Сезонная'],,"['Чистая', 'продажа']","['55/3', 'от', '24.08.2023']","['Минская', 'область']","['Смолевичский', 'район']","['с/т', 'Чайка-89']",,"['Заболотский', 'с/с']","['53.991158,', '27.952257']",37 433 р.,,,,,['Частная'],,,,,,,,,,1.0,,"['Московское,', '26', 'км', 'от', 'МКАД']",,,,,1.0,,,,,,
0,3082632,['Дача'],"['6', 'соток']","['25.5', 'м²']","['19.7', 'м²']",['1'],,,['Дерево'],['Шифер'],['Нет'],"['С/у', 'на', 'улице']",['Есть'],['Скважина'],,"['Чистая', 'продажа']",,"['Могилевская', 'область']","['Могилевский', 'район']","['с/т', 'Березка']",,"['Вендорожский', 'с/с']","['53.847315,', '30.126476']",13 020 р.,"['5.8', 'м²']",['Нет'],,,"['Пожизненноe', 'наследуемое', 'владение']",1.0,1.0,['Да'],1.0,1.0,1.0,,,,,['Есть'],,,,,,1.0,,,,,,
